HBT,HealthBoardName,Specialty,SpecialtyName,PatientType,ForecastDate,yhat,yhat_lower,yhat_upper
S92000003,NHS Scotland (All),AH,Specialty (AH),Inpatient/Day case,2026-06-01,16.56,6.89,26.04
S92000003,NHS Scotland (All),AH,Specialty (AH),Inpatient/Day case,2026-07-01,17.24,6.63,27.45
S92000003,NHS Scotland (All),AH,Specialty (AH),Inpatient/Day case,2026-08-01,16.3,5.02,25.81
S92000003,NHS Scotland (All),AH,Specialty (AH),Inpatient/Day case,2026-09-01,16.58,6.29,26.45
S92000003,NHS Scotland (All),AH,Specialty (AH),New Outpatient,2026-04-01,59.1,53.78,64.03
S92000003,NHS Scotland (All),AH,Specialty (AH),New Outpatient,2026-05-01,65.01,60.32,69.82
S92000003,NHS Scotland (All),AH,Specialty (AH),New Outpatient,2026-06-01,69.74,64.77,74.78
S92000003,NHS Scotland (All),AH,Specialty (AH),New Outpatient,2026-07-01,68.26,63.27,73.14
S92000003,NHS Scotland (All),AH,Specialty (AH),New Outpatient,2026-08-01,65.46,60.57,70.25
S92000003,NHS Scotland (All),AH,Specialty (AH),New Outpatient,2026-09-01,64.74,59.84,69.58
S92000003,NHS Scotland (All),AM,Specialty (AM),New Outpatient,2026-04-01,7.42,0.0,15.32
S92000003,NHS Scotland (All),AM,Specialty (AM),New Outpatient,2026-05-01,6.03,0.0,13.92
S92000003,NHS Scotland (All),AM,Specialty (AM),New Outpatient,2026-06-01,10.64,2.31,18.9
S92000003,NHS Scotland (All),AM,Specialty (AM),New Outpatient,2026-07-01,12.1,4.56,20.06
S92000003,NHS Scotland (All),AM,Specialty (AM),New Outpatient,2026-08-01,11.68,3.86,20.3
S92000003,NHS Scotland (All),AM,Specialty (AM),New Outpatient,2026-09-01,10.1,1.89,17.62
S92000003,NHS Scotland (All),AP,Specialty (AP),New Outpatient,2026-04-01,44.93,34.75,55.36
S92000003,NHS Scotland (All),AP,Specialty (AP),New Outpatient,2026-05-01,45.19,34.82,55.81
S92000003,NHS Scotland (All),AP,Specialty (AP),New Outpatient,2026-06-01,45.76,34.64,56.38
S92000003,NHS Scotland (All),AP,Specialty (AP),New Outpatient,2026-07-01,46.17,35.85,56.2
S92000003,NHS Scotland (All),AP,Specialty (AP),New Outpatient,2026-08-01,47.2,36.7,58.63
S92000003,NHS Scotland (All),AP,Specialty (AP),New Outpatient,2026-09-01,48.53,37.99,58.98
S92000003,NHS Scotland (All),AQ,Specialty (AQ),Inpatient/Day case,2026-04-01,29.03,15.63,41.6
S92000003,NHS Scotland (All),AQ,Specialty (AQ),Inpatient/Day case,2026-05-01,32.48,19.78,44.78
S92000003,NHS Scotland (All),AQ,Specialty (AQ),Inpatient/Day case,2026-06-01,35.99,23.26,49.49
S92000003,NHS Scotland (All),AQ,Specialty (AQ),Inpatient/Day case,2026-07-01,33.8,21.17,46.48
S92000003,NHS Scotland (All),AQ,Specialty (AQ),Inpatient/Day case,2026-08-01,32.25,19.19,44.15
S92000003,NHS Scotland (All),AQ,Specialty (AQ),Inpatient/Day case,2026-09-01,33.14,20.29,45.09
S92000003,NHS Scotland (All),AQ,Specialty (AQ),New Outpatient,2026-04-01,53.31,43.47,63.02
S92000003,NHS Scotland (All),AQ,Specialty (AQ),New Outpatient,2026-05-01,57.31,47.71,66.8
S92000003,NHS Scotland (All),AQ,Specialty (AQ),New Outpatient,2026-06-01,60.48,50.85,70.36
S92000003,NHS Scotland (All),AQ,Specialty (AQ),New Outpatient,2026-07-01,61.26,51.63,71.65
S92000003,NHS Scotland (All),AQ,Specialty (AQ),New Outpatient,2026-08-01,61.39,52.32,71.5
S92000003,NHS Scotland (All),AQ,Specialty (AQ),New Outpatient,2026-09-01,61.4,52.59,70.64
S92000003,NHS Scotland (All),AR,Specialty (AR),Inpatient/Day case,2026-04-01,5.54,0.0,16.08
S92000003,NHS Scotland (All),AR,Specialty (AR),Inpatient/Day case,2026-05-01,5.92,0.0,15.7
S92000003,NHS Scotland (All),AR,Specialty (AR),Inpatient/Day case,2026-06-01,9.36,0.0,19.97
S92000003,NHS Scotland (All),AR,Specialty (AR),Inpatient/Day case,2026-07-01,12.29,2.07,22.58
S92000003,NHS Scotland (All),AR,Specialty (AR),Inpatient/Day case,2026-08-01,9.73,0.0,19.21
S92000003,NHS Scotland (All),AR,Specialty (AR),Inpatient/Day case,2026-09-01,10.42,0.0,20.78
S92000003,NHS Scotland (All),AR,Specialty (AR),New Outpatient,2026-04-01,52.12,42.48,61.38
S92000003,NHS Scotland (All),AR,Specialty (AR),New Outpatient,2026-05-01,55.18,44.91,65.48
S92000003,NHS Scotland (All),AR,Specialty (AR),New Outpatient,2026-06-01,58.03,48.28,67.51
S92000003,NHS Scotland (All),AR,Specialty (AR),New Outpatient,2026-07-01,59.03,49.15,69.0
S92000003,NHS Scotland (All),AR,Specialty (AR),New Outpatient,2026-08-01,59.34,49.38,68.97
S92000003,NHS Scotland (All),AR,Specialty (AR),New Outpatient,2026-09-01,60.68,51.07,69.83
S92000003,NHS Scotland (All),AV,Specialty (AV),New Outpatient,2026-04-01,32.82,14.29,52.73
S92000003,NHS Scotland (All),AV,Specialty (AV),New Outpatient,2026-05-01,30.24,9.22,49.56
S92000003,NHS Scotland (All),AV,Specialty (AV),New Outpatient,2026-06-01,34.06,15.03,54.15
S92000003,NHS Scotland (All),AV,Specialty (AV),New Outpatient,2026-07-01,35.79,16.51,55.7
S92000003,NHS Scotland (All),AV,Specialty (AV),New Outpatient,2026-08-01,36.94,17.74,56.03
S92000003,NHS Scotland (All),AV,Specialty (AV),New Outpatient,2026-09-01,36.86,18.04,57.6
S92000003,NHS Scotland (All),AW,Specialty (AW),New Outpatient,2026-04-01,24.4,12.05,37.2
S92000003,NHS Scotland (All),AW,Specialty (AW),New Outpatient,2026-05-01,25.42,13.43,37.66
S92000003,NHS Scotland (All),AW,Specialty (AW),New Outpatient,2026-06-01,26.97,14.53,39.33
S92000003,NHS Scotland (All),AW,Specialty (AW),New Outpatient,2026-07-01,26.63,13.97,39.87
S92000003,NHS Scotland (All),AW,Specialty (AW),New Outpatient,2026-08-01,26.1,13.71,38.45
S92000003,NHS Scotland (All),AW,Specialty (AW),New Outpatient,2026-09-01,25.61,13.45,36.65
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,2026-04-01,53.47,43.71,64.13
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,2026-05-01,57.53,47.49,67.92
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,2026-06-01,61.34,51.26,71.03
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,2026-07-01,61.59,51.51,71.82
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,2026-08-01,60.63,50.92,71.18
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,Inpatient/Day case,2026-09-01,58.56,49.04,68.79
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,New Outpatient,2026-04-01,59.33,48.75,69.39
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,New Outpatient,2026-05-01,63.14,53.32,73.82
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,New Outpatient,2026-06-01,65.97,56.02,77.37
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,New Outpatient,2026-07-01,65.83,55.6,76.48
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,New Outpatient,2026-08-01,65.8,55.34,75.33
S92000003,NHS Scotland (All),C1,Cardiothoracic Surgery,New Outpatient,2026-09-01,66.27,56.36,75.82
S92000003,NHS Scotland (All),C11,Cardiac Surgery,Inpatient/Day case,2026-04-01,62.91,54.99,70.2
S92000003,NHS Scotland (All),C11,Cardiac Surgery,Inpatient/Day case,2026-05-01,67.04,59.24,74.01
S92000003,NHS Scotland (All),C11,Cardiac Surgery,Inpatient/Day case,2026-06-01,72.06,65.14,79.38
S92000003,NHS Scotland (All),C11,Cardiac Surgery,Inpatient/Day case,2026-07-01,71.39,63.42,78.59
S92000003,NHS Scotland (All),C11,Cardiac Surgery,Inpatient/Day case,2026-08-01,69.77,62.21,76.92
S92000003,NHS Scotland (All),C11,Cardiac Surgery,Inpatient/Day case,2026-09-01,66.27,58.66,73.54
S92000003,NHS Scotland (All),C11,Cardiac Surgery,New Outpatient,2026-04-01,58.41,52.05,64.96
S92000003,NHS Scotland (All),C11,Cardiac Surgery,New Outpatient,2026-05-01,61.11,54.68,67.58
S92000003,NHS Scotland (All),C11,Cardiac Surgery,New Outpatient,2026-06-01,64.43,58.2,71.19
S92000003,NHS Scotland (All),C11,Cardiac Surgery,New Outpatient,2026-07-01,64.81,58.65,71.19
S92000003,NHS Scotland (All),C11,Cardiac Surgery,New Outpatient,2026-08-01,64.02,57.57,70.77
S92000003,NHS Scotland (All),C11,Cardiac Surgery,New Outpatient,2026-09-01,63.52,57.27,69.8
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,2026-04-01,48.83,37.82,60.02
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,2026-05-01,53.56,43.88,64.93
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,2026-06-01,56.83,45.72,68.24
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,2026-07-01,56.48,45.43,67.52
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,2026-08-01,54.48,43.18,64.19
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,2026-09-01,52.84,41.4,63.78
S92000003,NHS Scotland (All),C12,Thoracic Surgery,New Outpatient,2026-04-01,53.65,41.18,66.58
S92000003,NHS Scotland (All),C12,Thoracic Surgery,New Outpatient,2026-05-01,52.57,40.71,65.18
S92000003,NHS Scotland (All),C12,Thoracic Surgery,New Outpatient,2026-06-01,54.55,42.32,66.68
S92000003,NHS Scotland (All),C12,Thoracic Surgery,New Outpatient,2026-07-01,55.91,44.3,67.06
S92000003,NHS Scotland (All),C12,Thoracic Surgery,New Outpatient,2026-08-01,56.25,44.28,69.01
S92000003,NHS Scotland (All),C12,Thoracic Surgery,New Outpatient,2026-09-01,57.65,45.29,69.54
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,2026-04-01,67.43,55.95,79.4
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,2026-05-01,71.9,60.17,82.46
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,2026-06-01,74.2,62.89,86.55
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,2026-07-01,74.35,61.7,86.2
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,2026-08-01,72.41,60.28,83.4
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,2026-09-01,71.66,60.1,83.34
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,2026-04-01,58.09,46.08,70.77
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,2026-05-01,60.72,48.28,73.17
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,2026-06-01,64.58,52.2,76.97
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,2026-07-01,66.01,53.53,78.56
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,2026-08-01,64.64,52.8,77.26
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,2026-09-01,63.66,51.02,76.86
S92000003,NHS Scotland (All),C3,Plastic Surgery,Inpatient/Day case,2026-04-01,66.66,43.48,88.08
S92000003,NHS Scotland (All),C3,Plastic Surgery,Inpatient/Day case,2026-05-01,68.95,46.57,90.47
S92000003,NHS Scotland (All),C3,Plastic Surgery,Inpatient/Day case,2026-06-01,71.04,48.89,92.07
S92000003,NHS Scotland (All),C3,Plastic Surgery,Inpatient/Day case,2026-07-01,70.09,47.83,92.64
S92000003,NHS Scotland (All),C3,Plastic Surgery,Inpatient/Day case,2026-08-01,68.53,46.13,89.58
S92000003,NHS Scotland (All),C3,Plastic Surgery,Inpatient/Day case,2026-09-01,68.68,46.95,91.21
S92000003,NHS Scotland (All),C3,Plastic Surgery,New Outpatient,2026-04-01,29.0,9.02,48.13
S92000003,NHS Scotland (All),C3,Plastic Surgery,New Outpatient,2026-05-01,28.37,7.88,47.89
S92000003,NHS Scotland (All),C3,Plastic Surgery,New Outpatient,2026-06-01,29.9,9.85,50.77
S92000003,NHS Scotland (All),C3,Plastic Surgery,New Outpatient,2026-07-01,29.8,10.98,50.27
S92000003,NHS Scotland (All),C3,Plastic Surgery,New Outpatient,2026-08-01,30.16,9.68,49.45
S92000003,NHS Scotland (All),C3,Plastic Surgery,New Outpatient,2026-09-01,31.97,10.69,51.94
S92000003,NHS Scotland (All),C31,Specialty (C31),Inpatient/Day case,2026-04-01,38.79,27.28,49.84
S92000003,NHS Scotland (All),C31,Specialty (C31),Inpatient/Day case,2026-05-01,43.77,32.3,54.24
S92000003,NHS Scotland (All),C31,Specialty (C31),Inpatient/Day case,2026-06-01,49.81,38.03,60.67
S92000003,NHS Scotland (All),C31,Specialty (C31),Inpatient/Day case,2026-07-01,47.09,35.66,58.77
S92000003,NHS Scotland (All),C31,Specialty (C31),Inpatient/Day case,2026-08-01,44.72,34.31,56.21
S92000003,NHS Scotland (All),C31,Specialty (C31),Inpatient/Day case,2026-09-01,42.09,30.83,54.18
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,2026-04-01,47.99,34.68,62.31
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,2026-05-01,51.76,38.41,64.95
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,2026-06-01,54.2,40.09,66.0
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,2026-07-01,54.71,41.42,67.82
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,2026-08-01,54.65,42.21,68.16
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,2026-09-01,55.28,42.81,67.86
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,2026-04-01,67.45,52.64,81.41
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,2026-05-01,68.74,54.51,83.34
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,2026-06-01,71.56,57.1,85.73
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,2026-07-01,72.79,59.63,85.88
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,2026-08-01,72.26,57.55,86.84
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,2026-09-01,71.68,56.94,86.4
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,New Outpatient,2026-04-01,20.89,3.07,38.09
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,New Outpatient,2026-05-01,19.56,2.1,36.22
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,New Outpatient,2026-06-01,27.09,7.9,44.47
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,New Outpatient,2026-07-01,35.79,17.69,55.03
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,New Outpatient,2026-08-01,15.67,0.0,32.87
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,New Outpatient,2026-09-01,13.79,0.0,31.89
S92000003,NHS Scotland (All),C41,Audiological Medicine,Inpatient/Day case,2026-04-01,48.82,40.29,58.22
S92000003,NHS Scotland (All),C41,Audiological Medicine,Inpatient/Day case,2026-05-01,50.59,42.59,59.49
S92000003,NHS Scotland (All),C41,Audiological Medicine,Inpatient/Day case,2026-06-01,51.31,43.52,59.9
S92000003,NHS Scotland (All),C41,Audiological Medicine,Inpatient/Day case,2026-07-01,52.95,43.72,61.32
S92000003,NHS Scotland (All),C41,Audiological Medicine,Inpatient/Day case,2026-08-01,52.89,44.21,60.77
S92000003,NHS Scotland (All),C41,Audiological Medicine,Inpatient/Day case,2026-09-01,53.63,44.64,62.01
S92000003,NHS Scotland (All),C41,Audiological Medicine,New Outpatient,2026-04-01,2.4,0.0,7.62
S92000003,NHS Scotland (All),C41,Audiological Medicine,New Outpatient,2026-05-01,1.25,0.0,6.35
S92000003,NHS Scotland (All),C41,Audiological Medicine,New Outpatient,2026-06-01,0.94,0.0,6.04
S92000003,NHS Scotland (All),C41,Audiological Medicine,New Outpatient,2026-07-01,4.25,0.0,9.39
S92000003,NHS Scotland (All),C41,Audiological Medicine,New Outpatient,2026-08-01,2.31,0.0,7.29
S92000003,NHS Scotland (All),C41,Audiological Medicine,New Outpatient,2026-09-01,1.74,0.0,6.62
S92000003,NHS Scotland (All),C42,Specialty (C42),Inpatient/Day case,2026-04-01,42.84,33.19,52.36
S92000003,NHS Scotland (All),C42,Specialty (C42),Inpatient/Day case,2026-05-01,44.5,35.35,54.12
S92000003,NHS Scotland (All),C42,Specialty (C42),Inpatient/Day case,2026-06-01,45.22,35.48,53.96
S92000003,NHS Scotland (All),C42,Specialty (C42),Inpatient/Day case,2026-07-01,45.93,36.28,55.56
S92000003,NHS Scotland (All),C42,Specialty (C42),Inpatient/Day case,2026-08-01,46.56,36.48,56.43
S92000003,NHS Scotland (All),C42,Specialty (C42),Inpatient/Day case,2026-09-01,46.41,36.66,55.84
S92000003,NHS Scotland (All),C42,Specialty (C42),New Outpatient,2026-04-01,3.22,0.0,10.17
S92000003,NHS Scotland (All),C42,Specialty (C42),New Outpatient,2026-05-01,3.74,0.0,10.01
S92000003,NHS Scotland (All),C42,Specialty (C42),New Outpatient,2026-06-01,5.53,0.0,11.98
S92000003,NHS Scotland (All),C42,Specialty (C42),New Outpatient,2026-07-01,7.5,0.5,13.97
S92000003,NHS Scotland (All),C42,Specialty (C42),New Outpatient,2026-08-01,5.66,0.0,12.15
S92000003,NHS Scotland (All),C42,Specialty (C42),New Outpatient,2026-09-01,5.06,0.0,11.29
S92000003,NHS Scotland (All),C5,Gynaecology,Inpatient/Day case,2026-04-01,69.38,61.33,76.95
S92000003,NHS Scotland (All),C5,Gynaecology,Inpatient/Day case,2026-05-01,74.93,66.83,83.29
S92000003,NHS Scotland (All),C5,Gynaecology,Inpatient/Day case,2026-06-01,80.48,71.77,87.98
S92000003,NHS Scotland (All),C5,Gynaecology,Inpatient/Day case,2026-07-01,80.22,71.82,88.84
S92000003,NHS Scotland (All),C5,Gynaecology,Inpatient/Day case,2026-08-01,78.04,70.23,86.23
S92000003,NHS Scotland (All),C5,Gynaecology,Inpatient/Day case,2026-09-01,75.4,67.87,83.84
S92000003,NHS Scotland (All),C5,Gynaecology,New Outpatient,2026-04-01,63.52,54.56,72.67
S92000003,NHS Scotland (All),C5,Gynaecology,New Outpatient,2026-05-01,67.38,58.54,76.44
S92000003,NHS Scotland (All),C5,Gynaecology,New Outpatient,2026-06-01,72.88,64.19,81.35
S92000003,NHS Scotland (All),C5,Gynaecology,New Outpatient,2026-07-01,74.21,64.85,82.96
S92000003,NHS Scotland (All),C5,Gynaecology,New Outpatient,2026-08-01,73.41,64.31,82.07
S92000003,NHS Scotland (All),C5,Gynaecology,New Outpatient,2026-09-01,73.12,64.14,81.16
S92000003,NHS Scotland (All),C51,Specialty (C51),New Outpatient,2026-04-01,32.6,8.42,54.17
S92000003,NHS Scotland (All),C51,Specialty (C51),New Outpatient,2026-05-01,29.07,7.58,51.22
S92000003,NHS Scotland (All),C51,Specialty (C51),New Outpatient,2026-06-01,31.81,8.52,53.73
S92000003,NHS Scotland (All),C51,Specialty (C51),New Outpatient,2026-07-01,33.46,10.48,55.93
S92000003,NHS Scotland (All),C51,Specialty (C51),New Outpatient,2026-08-01,31.86,10.17,54.36
S92000003,NHS Scotland (All),C51,Specialty (C51),New Outpatient,2026-09-01,33.03,10.14,55.2
S92000003,NHS Scotland (All),C6,Ophthalmology,Inpatient/Day case,2026-04-01,63.51,57.65,68.78
S92000003,NHS Scotland (All),C6,Ophthalmology,Inpatient/Day case,2026-05-01,68.05,62.46,73.54
S92000003,NHS Scotland (All),C6,Ophthalmology,Inpatient/Day case,2026-06-01,70.85,65.4,76.38
S92000003,NHS Scotland (All),C6,Ophthalmology,Inpatient/Day case,2026-07-01,67.1,61.83,72.6
S92000003,NHS Scotland (All),C6,Ophthalmology,Inpatient/Day case,2026-08-01,65.93,60.61,71.17
S92000003,NHS Scotland (All),C6,Ophthalmology,Inpatient/Day case,2026-09-01,62.92,57.42,68.06
S92000003,NHS Scotland (All),C6,Ophthalmology,New Outpatient,2026-04-01,62.14,52.47,71.88
S92000003,NHS Scotland (All),C6,Ophthalmology,New Outpatient,2026-05-01,64.02,53.75,73.96
S92000003,NHS Scotland (All),C6,Ophthalmology,New Outpatient,2026-06-01,65.28,55.74,75.7
S92000003,NHS Scotland (All),C6,Ophthalmology,New Outpatient,2026-07-01,65.17,55.15,74.66
S92000003,NHS Scotland (All),C6,Ophthalmology,New Outpatient,2026-08-01,65.1,54.89,75.05
S92000003,NHS Scotland (All),C6,Ophthalmology,New Outpatient,2026-09-01,64.14,54.11,74.63
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,2026-04-01,58.22,45.57,70.24
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,2026-05-01,62.68,49.12,74.12
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,2026-06-01,66.44,54.24,80.01
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,2026-07-01,67.72,55.13,81.52
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,2026-08-01,66.26,53.38,78.68
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,2026-09-01,64.99,52.73,77.58
S92000003,NHS Scotland (All),C7,Orthopaedics,New Outpatient,2026-04-01,61.41,50.94,71.37
S92000003,NHS Scotland (All),C7,Orthopaedics,New Outpatient,2026-05-01,64.97,54.47,74.64
S92000003,NHS Scotland (All),C7,Orthopaedics,New Outpatient,2026-06-01,70.73,60.27,80.55
S92000003,NHS Scotland (All),C7,Orthopaedics,New Outpatient,2026-07-01,73.4,63.95,84.03
S92000003,NHS Scotland (All),C7,Orthopaedics,New Outpatient,2026-08-01,71.48,61.01,81.6
S92000003,NHS Scotland (All),C7,Orthopaedics,New Outpatient,2026-09-01,68.61,58.16,78.32
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,2026-04-01,67.82,60.79,74.5
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,2026-05-01,72.85,66.23,79.94
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,2026-06-01,77.51,70.69,84.5
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,2026-07-01,76.11,68.99,82.81
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,2026-08-01,74.12,67.34,80.56
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,2026-09-01,70.67,63.57,77.54
S92000003,NHS Scotland (All),C8,Neurosurgery,New Outpatient,2026-04-01,62.25,53.91,71.17
S92000003,NHS Scotland (All),C8,Neurosurgery,New Outpatient,2026-05-01,63.58,55.47,72.95
S92000003,NHS Scotland (All),C8,Neurosurgery,New Outpatient,2026-06-01,65.39,56.94,73.98
S92000003,NHS Scotland (All),C8,Neurosurgery,New Outpatient,2026-07-01,65.39,57.39,74.68
S92000003,NHS Scotland (All),C8,Neurosurgery,New Outpatient,2026-08-01,65.02,56.0,74.11
S92000003,NHS Scotland (All),C8,Neurosurgery,New Outpatient,2026-09-01,65.42,56.96,74.19
S92000003,NHS Scotland (All),C9,Oral Surgery,Inpatient/Day case,2026-04-01,72.17,59.53,84.83
S92000003,NHS Scotland (All),C9,Oral Surgery,Inpatient/Day case,2026-05-01,77.27,64.25,90.95
S92000003,NHS Scotland (All),C9,Oral Surgery,Inpatient/Day case,2026-06-01,80.34,67.4,94.32
S92000003,NHS Scotland (All),C9,Oral Surgery,Inpatient/Day case,2026-07-01,80.96,68.09,93.75
S92000003,NHS Scotland (All),C9,Oral Surgery,Inpatient/Day case,2026-08-01,78.8,65.91,91.28
S92000003,NHS Scotland (All),C9,Oral Surgery,Inpatient/Day case,2026-09-01,77.05,64.08,90.22
S92000003,NHS Scotland (All),C9,Oral Surgery,New Outpatient,2026-04-01,60.48,48.8,72.13
S92000003,NHS Scotland (All),C9,Oral Surgery,New Outpatient,2026-05-01,64.13,51.61,74.93
S92000003,NHS Scotland (All),C9,Oral Surgery,New Outpatient,2026-06-01,66.27,54.67,77.38
S92000003,NHS Scotland (All),C9,Oral Surgery,New Outpatient,2026-07-01,66.63,54.09,78.55
